discount_20240615_1838;order_id;product_id;quantity_20240615_1838;unit_price_20240615_1838;discount_20240615_1840;quantity_20240615_1840;unit_price_20240615_1840;discount_20240615_2236;quantity_20240615_2236;unit_price_20240615_2236;discount;quantity;unit_price;customer_id;employee_id;freight;order_date;order_id;required_date;ship_address;ship_city;ship_country;ship_name;ship_postal_code;ship_region;ship_via;shipped_date
0;10728;60;15;34;0;15;34;0;15;34;0;15;34;QUEEN;4;58.33;1997-11-04;10728;1997-12-02;Alameda dos Canàrios, 891;Sao Paulo;Brazil;Queen Cozinha;05487-020;SP;2;1997-11-11
0;10729;1;50;18;0;50;18;0;50;18;0;50;18;LINOD;8;141.06;1997-11-04;10729;1997-12-16;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;3;1997-11-14
0;10729;21;30;10;0;30;10;0;30;10;0;30;10;LINOD;8;141.06;1997-11-04;10729;1997-12-16;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;3;1997-11-14
0;10729;50;40;16.25;0;40;16.25;0;40;16.25;0;40;16.25;LINOD;8;141.06;1997-11-04;10729;1997-12-16;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;3;1997-11-14
0.05;10730;16;15;17.45;0.05;15;17.45;0.05;15;17.45;0.05;15;17.45;BONAP;5;20.12;1997-11-05;10730;1997-12-03;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;1;1997-11-14
0.05;10730;31;3;12.5;0.05;3;12.5;0.05;3;12.5;0.05;3;12.5;BONAP;5;20.12;1997-11-05;10730;1997-12-03;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;1;1997-11-14
0.05;10730;65;10;21.05;0.05;10;21.05;0.05;10;21.05;0.05;10;21.05;BONAP;5;20.12;1997-11-05;10730;1997-12-03;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;1;1997-11-14
0.05;10731;21;40;10;0.05;40;10;0.05;40;10;0.05;40;10;CHOPS;7;96.65;1997-11-06;10731;1997-12-04;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;1;1997-11-14
0.05;10731;51;30;53;0.05;30;53;0.05;30;53;0.05;30;53;CHOPS;7;96.65;1997-11-06;10731;1997-12-04;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;1;1997-11-14
0;10732;76;20;18;0;20;18;0;20;18;0;20;18;BONAP;3;16.97;1997-11-06;10732;1997-12-04;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;1;1997-11-07
0;10733;14;16;23.25;0;16;23.25;0;16;23.25;0;16;23.25;BERGS;1;110.11;1997-11-07;10733;1997-12-05;Berguvsvägen  8;Luleå;Sweden;Berglunds snabbköp;S-958 22;;3;1997-11-10
0;10733;28;20;45.6;0;20;45.6;0;20;45.6;0;20;45.6;BERGS;1;110.11;1997-11-07;10733;1997-12-05;Berguvsvägen  8;Luleå;Sweden;Berglunds snabbköp;S-958 22;;3;1997-11-10
0;10733;52;25;7;0;25;7;0;25;7;0;25;7;BERGS;1;110.11;1997-11-07;10733;1997-12-05;Berguvsvägen  8;Luleå;Sweden;Berglunds snabbköp;S-958 22;;3;1997-11-10
0;10734;6;30;25;0;30;25;0;30;25;0;30;25;GOURL;2;1.63;1997-11-07;10734;1997-12-05;Av. Brasil, 442;Campinas;Brazil;Gourmet Lanchonetes;04876-786;SP;3;1997-11-12
0;10734;30;15;25.89;0;15;25.89;0;15;25.89;0;15;25.89;GOURL;2;1.63;1997-11-07;10734;1997-12-05;Av. Brasil, 442;Campinas;Brazil;Gourmet Lanchonetes;04876-786;SP;3;1997-11-12
0;10734;76;20;18;0;20;18;0;20;18;0;20;18;GOURL;2;1.63;1997-11-07;10734;1997-12-05;Av. Brasil, 442;Campinas;Brazil;Gourmet Lanchonetes;04876-786;SP;3;1997-11-12
0.1;10735;61;20;28.5;0.1;20;28.5;0.1;20;28.5;0.1;20;28.5;LETSS;6;45.97;1997-11-10;10735;1997-12-08;87 Polk St. Suite 5;San Francisco;USA;'Let''s Stop N Shop';94117;CA;2;1997-11-21
0.1;10735;77;2;13;0.1;2;13;0.1;2;13;0.1;2;13;LETSS;6;45.97;1997-11-10;10735;1997-12-08;87 Polk St. Suite 5;San Francisco;USA;'Let''s Stop N Shop';94117;CA;2;1997-11-21
0;10736;65;40;21.05;0;40;21.05;0;40;21.05;0;40;21.05;HUNGO;9;44.1;1997-11-11;10736;1997-12-09;8 Johnstown Road;Cork;Ireland;Hungry Owl All-Night Grocers;;Co. Cork;2;1997-11-21
0;10736;75;20;7.75;0;20;7.75;0;20;7.75;0;20;7.75;HUNGO;9;44.1;1997-11-11;10736;1997-12-09;8 Johnstown Road;Cork;Ireland;Hungry Owl All-Night Grocers;;Co. Cork;2;1997-11-21
0;10737;13;4;6;0;4;6;0;4;6;0;4;6;VINET;2;7.79;1997-11-11;10737;1997-12-09;'59 rue de l''Abbaye';Reims;France;Vins et alcools Chevalier;51100;;2;1997-11-18
0;10737;41;12;9.65;0;12;9.65;0;12;9.65;0;12;9.65;VINET;2;7.79;1997-11-11;10737;1997-12-09;'59 rue de l''Abbaye';Reims;France;Vins et alcools Chevalier;51100;;2;1997-11-18
0;10738;16;3;17.45;0;3;17.45;0;3;17.45;0;3;17.45;SPECD;2;2.91;1997-11-12;10738;1997-12-10;25, rue Lauriston;Paris;France;Spécialités du monde;75016;;1;1997-11-18
0;10739;36;6;19;0;6;19;0;6;19;0;6;19;VINET;3;11.08;1997-11-12;10739;1997-12-10;'59 rue de l''Abbaye';Reims;France;Vins et alcools Chevalier;51100;;3;1997-11-17
0;10739;52;18;7;0;18;7;0;18;7;0;18;7;VINET;3;11.08;1997-11-12;10739;1997-12-10;'59 rue de l''Abbaye';Reims;France;Vins et alcools Chevalier;51100;;3;1997-11-17
0.2;10740;28;5;45.6;0.2;5;45.6;0.2;5;45.6;0.2;5;45.6;WHITC;4;81.88;1997-11-13;10740;1997-12-11;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1997-11-25
0.2;10740;35;35;18;0.2;35;18;0.2;35;18;0.2;35;18;WHITC;4;81.88;1997-11-13;10740;1997-12-11;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1997-11-25
0.2;10740;45;40;9.5;0.2;40;9.5;0.2;40;9.5;0.2;40;9.5;WHITC;4;81.88;1997-11-13;10740;1997-12-11;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1997-11-25
0.2;10740;56;14;38;0.2;14;38;0.2;14;38;0.2;14;38;WHITC;4;81.88;1997-11-13;10740;1997-12-11;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1997-11-25
0.2;10741;2;15;19;0.2;15;19;0.2;15;19;0.2;15;19;AROUT;4;10.96;1997-11-14;10741;1997-11-28;Brook Farm Stratford St. Mary;Colchester;UK;Around the Horn;CO7 6JX;Essex;3;1997-11-18
0;10742;3;20;10;0;20;10;0;20;10;0;20;10;BOTTM;3;243.73;1997-11-14;10742;1997-12-12;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;3;1997-11-18
0;10742;60;50;34;0;50;34;0;50;34;0;50;34;BOTTM;3;243.73;1997-11-14;10742;1997-12-12;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;3;1997-11-18
0;10742;72;35;34.8;0;35;34.8;0;35;34.8;0;35;34.8;BOTTM;3;243.73;1997-11-14;10742;1997-12-12;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;3;1997-11-18
0.05;10743;46;28;12;0.05;28;12;0.05;28;12;0.05;28;12;AROUT;1;23.72;1997-11-17;10743;1997-12-15;Brook Farm Stratford St. Mary;Colchester;UK;Around the Horn;CO7 6JX;Essex;2;1997-11-21
0.2;10744;40;50;18.4;0.2;50;18.4;0.2;50;18.4;0.2;50;18.4;VAFFE;6;69.19;1997-11-17;10744;1997-12-15;Smagsloget 45;Århus;Denmark;Vaffeljernet;8200;;1;1997-11-24
0;10745;18;24;62.5;0;24;62.5;0;24;62.5;0;24;62.5;QUICK;9;3.52;1997-11-18;10745;1997-12-16;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1997-11-27
0;10745;44;16;19.45;0;16;19.45;0;16;19.45;0;16;19.45;QUICK;9;3.52;1997-11-18;10745;1997-12-16;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1997-11-27
0;10745;59;45;55;0;45;55;0;45;55;0;45;55;QUICK;9;3.52;1997-11-18;10745;1997-12-16;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1997-11-27
0;10745;72;7;34.8;0;7;34.8;0;7;34.8;0;7;34.8;QUICK;9;3.52;1997-11-18;10745;1997-12-16;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1997-11-27
0;10746;13;6;6;0;6;6;0;6;6;0;6;6;CHOPS;1;31.43;1997-11-19;10746;1997-12-17;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;3;1997-11-21
0;10746;42;28;14;0;28;14;0;28;14;0;28;14;CHOPS;1;31.43;1997-11-19;10746;1997-12-17;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;3;1997-11-21
0;10746;62;9;49.3;0;9;49.3;0;9;49.3;0;9;49.3;CHOPS;1;31.43;1997-11-19;10746;1997-12-17;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;3;1997-11-21
0;10746;69;40;36;0;40;36;0;40;36;0;40;36;CHOPS;1;31.43;1997-11-19;10746;1997-12-17;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;3;1997-11-21
0;10747;31;8;12.5;0;8;12.5;0;8;12.5;0;8;12.5;PICCO;6;117.33;1997-11-19;10747;1997-12-17;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;1;1997-11-26
0;10747;41;35;9.65;0;35;9.65;0;35;9.65;0;35;9.65;PICCO;6;117.33;1997-11-19;10747;1997-12-17;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;1;1997-11-26
0;10747;63;9;43.9;0;9;43.9;0;9;43.9;0;9;43.9;PICCO;6;117.33;1997-11-19;10747;1997-12-17;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;1;1997-11-26
0;10747;69;30;36;0;30;36;0;30;36;0;30;36;PICCO;6;117.33;1997-11-19;10747;1997-12-17;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;1;1997-11-26
0;10748;23;44;9;0;44;9;0;44;9;0;44;9;SAVEA;3;232.55;1997-11-20;10748;1997-12-18;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-11-28
0;10748;40;40;18.4;0;40;18.4;0;40;18.4;0;40;18.4;SAVEA;3;232.55;1997-11-20;10748;1997-12-18;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-11-28
0;10748;56;28;38;0;28;38;0;28;38;0;28;38;SAVEA;3;232.55;1997-11-20;10748;1997-12-18;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-11-28
0;10749;56;15;38;0;15;38;0;15;38;0;15;38;ISLAT;4;61.53;1997-11-20;10749;1997-12-18;Garden House Crowther Way;Cowes;UK;Island Trading;PO31 7PJ;Isle of Wight;2;1997-12-19
0;10749;59;6;55;0;6;55;0;6;55;0;6;55;ISLAT;4;61.53;1997-11-20;10749;1997-12-18;Garden House Crowther Way;Cowes;UK;Island Trading;PO31 7PJ;Isle of Wight;2;1997-12-19
0;10749;76;10;18;0;10;18;0;10;18;0;10;18;ISLAT;4;61.53;1997-11-20;10749;1997-12-18;Garden House Crowther Way;Cowes;UK;Island Trading;PO31 7PJ;Isle of Wight;2;1997-12-19
0.15;10750;14;5;23.25;0.15;5;23.25;0.15;5;23.25;0.15;5;23.25;WARTH;9;79.3;1997-11-21;10750;1997-12-19;Torikatu 38;Oulu;Finland;Wartian Herkku;90110;;1;1997-11-24
0.15;10750;45;40;9.5;0.15;40;9.5;0.15;40;9.5;0.15;40;9.5;WARTH;9;79.3;1997-11-21;10750;1997-12-19;Torikatu 38;Oulu;Finland;Wartian Herkku;90110;;1;1997-11-24
0.15;10750;59;25;55;0.15;25;55;0.15;25;55;0.15;25;55;WARTH;9;79.3;1997-11-21;10750;1997-12-19;Torikatu 38;Oulu;Finland;Wartian Herkku;90110;;1;1997-11-24
0.1;10751;26;12;31.23;0.1;12;31.23;0.1;12;31.23;0.1;12;31.23;RICSU;3;130.79;1997-11-24;10751;1997-12-22;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-03
0;10751;30;30;25.89;0;30;25.89;0;30;25.89;0;30;25.89;RICSU;3;130.79;1997-11-24;10751;1997-12-22;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-03
0.1;10751;50;20;16.25;0.1;20;16.25;0.1;20;16.25;0.1;20;16.25;RICSU;3;130.79;1997-11-24;10751;1997-12-22;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-03
0;10751;73;15;15;0;15;15;0;15;15;0;15;15;RICSU;3;130.79;1997-11-24;10751;1997-12-22;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-03
0;10752;1;8;18;0;8;18;0;8;18;0;8;18;NORTS;2;1.39;1997-11-24;10752;1997-12-22;South House 300 Queensbridge;London;UK;North/South;SW7 1RZ;;3;1997-11-28
0;10752;69;3;36;0;3;36;0;3;36;0;3;36;NORTS;2;1.39;1997-11-24;10752;1997-12-22;South House 300 Queensbridge;London;UK;North/South;SW7 1RZ;;3;1997-11-28
0;10753;45;4;9.5;0;4;9.5;0;4;9.5;0;4;9.5;FRANS;3;7.7;1997-11-25;10753;1997-12-23;Via Monte Bianco 34;Torino;Italy;Franchi S.p.A.;10100;;1;1997-11-27
0;10753;74;5;10;0;5;10;0;5;10;0;5;10;FRANS;3;7.7;1997-11-25;10753;1997-12-23;Via Monte Bianco 34;Torino;Italy;Franchi S.p.A.;10100;;1;1997-11-27
0;10754;40;3;18.4;0;3;18.4;0;3;18.4;0;3;18.4;MAGAA;6;2.38;1997-11-25;10754;1997-12-23;Via Ludovico il Moro 22;Bergamo;Italy;Magazzini Alimentari Riuniti;24100;;3;1997-11-27
0.25;10755;47;30;9.5;0.25;30;9.5;0.25;30;9.5;0.25;30;9.5;BONAP;4;16.71;1997-11-26;10755;1997-12-24;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;2;1997-11-28
0.25;10755;56;30;38;0.25;30;38;0.25;30;38;0.25;30;38;BONAP;4;16.71;1997-11-26;10755;1997-12-24;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;2;1997-11-28
0.25;10755;57;14;19.5;0.25;14;19.5;0.25;14;19.5;0.25;14;19.5;BONAP;4;16.71;1997-11-26;10755;1997-12-24;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;2;1997-11-28
0.25;10755;69;25;36;0.25;25;36;0.25;25;36;0.25;25;36;BONAP;4;16.71;1997-11-26;10755;1997-12-24;12, rue des Bouchers;Marseille;France;'Bon app''';13008;;2;1997-11-28
0.2;10756;18;21;62.5;0.2;21;62.5;0.2;21;62.5;0.2;21;62.5;SPLIR;8;73.21;1997-11-27;10756;1997-12-25;P.O. Box 555;Lander;USA;Split Rail Beer & Ale;82520;WY;2;1997-12-02
0.2;10756;36;20;19;0.2;20;19;0.2;20;19;0.2;20;19;SPLIR;8;73.21;1997-11-27;10756;1997-12-25;P.O. Box 555;Lander;USA;Split Rail Beer & Ale;82520;WY;2;1997-12-02
0.2;10756;68;6;12.5;0.2;6;12.5;0.2;6;12.5;0.2;6;12.5;SPLIR;8;73.21;1997-11-27;10756;1997-12-25;P.O. Box 555;Lander;USA;Split Rail Beer & Ale;82520;WY;2;1997-12-02
0.2;10756;69;20;36;0.2;20;36;0.2;20;36;0.2;20;36;SPLIR;8;73.21;1997-11-27;10756;1997-12-25;P.O. Box 555;Lander;USA;Split Rail Beer & Ale;82520;WY;2;1997-12-02
0;10757;34;30;14;0;30;14;0;30;14;0;30;14;SAVEA;6;8.19;1997-11-27;10757;1997-12-25;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-12-15
0;10757;59;7;55;0;7;55;0;7;55;0;7;55;SAVEA;6;8.19;1997-11-27;10757;1997-12-25;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-12-15
0;10757;62;30;49.3;0;30;49.3;0;30;49.3;0;30;49.3;SAVEA;6;8.19;1997-11-27;10757;1997-12-25;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-12-15
0;10757;64;24;33.25;0;24;33.25;0;24;33.25;0;24;33.25;SAVEA;6;8.19;1997-11-27;10757;1997-12-25;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1997-12-15
0;10758;26;20;31.23;0;20;31.23;0;20;31.23;0;20;31.23;RICSU;3;138.17;1997-11-28;10758;1997-12-26;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-04
0;10758;52;60;7;0;60;7;0;60;7;0;60;7;RICSU;3;138.17;1997-11-28;10758;1997-12-26;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-04
0;10758;70;40;15;0;40;15;0;40;15;0;40;15;RICSU;3;138.17;1997-11-28;10758;1997-12-26;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1997-12-04
0;10759;32;10;32;0;10;32;0;10;32;0;10;32;ANATR;3;11.99;1997-11-28;10759;1997-12-26;Avda. de la Constitución 2222;México D.F.;Mexico;Ana Trujillo Emparedados y helados;05021;;3;1997-12-12
0.25;10760;25;12;14;0.25;12;14;0.25;12;14;0.25;12;14;MAISD;4;155.64;1997-12-01;10760;1997-12-29;Rue Joseph-Bens 532;Bruxelles;Belgium;Maison Dewey;B-1180;;1;1997-12-10
0;10760;27;40;43.9;0;40;43.9;0;40;43.9;0;40;43.9;MAISD;4;155.64;1997-12-01;10760;1997-12-29;Rue Joseph-Bens 532;Bruxelles;Belgium;Maison Dewey;B-1180;;1;1997-12-10
0.25;10760;43;30;46;0.25;30;46;0.25;30;46;0.25;30;46;MAISD;4;155.64;1997-12-01;10760;1997-12-29;Rue Joseph-Bens 532;Bruxelles;Belgium;Maison Dewey;B-1180;;1;1997-12-10
0.25;10761;25;35;14;0.25;35;14;0.25;35;14;0.25;35;14;RATTC;5;18.66;1997-12-02;10761;1997-12-30;2817 Milton Dr.;Albuquerque;USA;Rattlesnake Canyon Grocery;87110;NM;2;1997-12-08
0;10761;75;18;7.75;0;18;7.75;0;18;7.75;0;18;7.75;RATTC;5;18.66;1997-12-02;10761;1997-12-30;2817 Milton Dr.;Albuquerque;USA;Rattlesnake Canyon Grocery;87110;NM;2;1997-12-08
0;10762;39;16;18;0;16;18;0;16;18;0;16;18;FOLKO;3;328.74;1997-12-02;10762;1997-12-30;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;1;1997-12-09
0;10762;47;30;9.5;0;30;9.5;0;30;9.5;0;30;9.5;FOLKO;3;328.74;1997-12-02;10762;1997-12-30;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;1;1997-12-09
0;10762;51;28;53;0;28;53;0;28;53;0;28;53;FOLKO;3;328.74;1997-12-02;10762;1997-12-30;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;1;1997-12-09
0;10762;56;60;38;0;60;38;0;60;38;0;60;38;FOLKO;3;328.74;1997-12-02;10762;1997-12-30;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;1;1997-12-09
0;10763;21;40;10;0;40;10;0;40;10;0;40;10;FOLIG;3;37.35;1997-12-03;10763;1997-12-31;184, chaussée de Tournai;Lille;France;Folies gourmandes;59000;;3;1997-12-08
0;10763;22;6;21;0;6;21;0;6;21;0;6;21;FOLIG;3;37.35;1997-12-03;10763;1997-12-31;184, chaussée de Tournai;Lille;France;Folies gourmandes;59000;;3;1997-12-08
0;10763;24;20;4.5;0;20;4.5;0;20;4.5;0;20;4.5;FOLIG;3;37.35;1997-12-03;10763;1997-12-31;184, chaussée de Tournai;Lille;France;Folies gourmandes;59000;;3;1997-12-08
0.1;10764;3;20;10;0.1;20;10;0.1;20;10;0.1;20;10;ERNSH;6;145.45;1997-12-03;10764;1997-12-31;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-08
0.1;10764;39;130;18;0.1;130;18;0.1;130;18;0.1;130;18;ERNSH;6;145.45;1997-12-03;10764;1997-12-31;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-08
0.1;10765;65;80;21.05;0.1;80;21.05;0.1;80;21.05;0.1;80;21.05;QUICK;3;42.74;1997-12-04;10765;1998-01-01;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;3;1997-12-09
0;10766;2;40;19;0;40;19;0;40;19;0;40;19;OTTIK;4;157.55;1997-12-05;10766;1998-01-02;Mehrheimerstr. 369;Köln;Germany;Ottilies Käseladen;50739;;1;1997-12-09
0;10766;7;35;30;0;35;30;0;35;30;0;35;30;OTTIK;4;157.55;1997-12-05;10766;1998-01-02;Mehrheimerstr. 369;Köln;Germany;Ottilies Käseladen;50739;;1;1997-12-09
0;10766;68;40;12.5;0;40;12.5;0;40;12.5;0;40;12.5;OTTIK;4;157.55;1997-12-05;10766;1998-01-02;Mehrheimerstr. 369;Köln;Germany;Ottilies Käseladen;50739;;1;1997-12-09
0;10767;42;2;14;0;2;14;0;2;14;0;2;14;SUPRD;4;1.59;1997-12-05;10767;1998-01-02;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;3;1997-12-15
0;10768;22;4;21;0;4;21;0;4;21;0;4;21;AROUT;3;146.32;1997-12-08;10768;1998-01-05;Brook Farm Stratford St. Mary;Colchester;UK;Around the Horn;CO7 6JX;Essex;2;1997-12-15
0;10768;31;50;12.5;0;50;12.5;0;50;12.5;0;50;12.5;AROUT;3;146.32;1997-12-08;10768;1998-01-05;Brook Farm Stratford St. Mary;Colchester;UK;Around the Horn;CO7 6JX;Essex;2;1997-12-15
0;10768;60;15;34;0;15;34;0;15;34;0;15;34;AROUT;3;146.32;1997-12-08;10768;1998-01-05;Brook Farm Stratford St. Mary;Colchester;UK;Around the Horn;CO7 6JX;Essex;2;1997-12-15
0;10768;71;12;21.5;0;12;21.5;0;12;21.5;0;12;21.5;AROUT;3;146.32;1997-12-08;10768;1998-01-05;Brook Farm Stratford St. Mary;Colchester;UK;Around the Horn;CO7 6JX;Essex;2;1997-12-15
0.05;10769;41;30;9.65;0.05;30;9.65;0.05;30;9.65;0.05;30;9.65;VAFFE;3;65.06;1997-12-08;10769;1998-01-05;Smagsloget 45;Århus;Denmark;Vaffeljernet;8200;;1;1997-12-12
0.05;10769;52;15;7;0.05;15;7;0.05;15;7;0.05;15;7;VAFFE;3;65.06;1997-12-08;10769;1998-01-05;Smagsloget 45;Århus;Denmark;Vaffeljernet;8200;;1;1997-12-12
0;10769;61;20;28.5;0;20;28.5;0;20;28.5;0;20;28.5;VAFFE;3;65.06;1997-12-08;10769;1998-01-05;Smagsloget 45;Århus;Denmark;Vaffeljernet;8200;;1;1997-12-12
0;10769;62;15;49.3;0;15;49.3;0;15;49.3;0;15;49.3;VAFFE;3;65.06;1997-12-08;10769;1998-01-05;Smagsloget 45;Århus;Denmark;Vaffeljernet;8200;;1;1997-12-12
0.25;10770;11;15;21;0.25;15;21;0.25;15;21;0.25;15;21;HANAR;8;5.32;1997-12-09;10770;1998-01-06;Rua do Paço, 67;Rio de Janeiro;Brazil;Hanari Carnes;05454-876;RJ;3;1997-12-17
0;10771;71;16;21.5;0;16;21.5;0;16;21.5;0;16;21.5;ERNSH;9;11.19;1997-12-10;10771;1998-01-07;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;2;1998-01-02
0;10772;29;18;123.79;0;18;123.79;0;18;123.79;0;18;123.79;LEHMS;3;91.28;1997-12-10;10772;1998-01-07;Magazinweg 7;Frankfurt a.M.;Germany;Lehmanns Marktstand;60528;;2;1997-12-19
0;10772;59;25;55;0;25;55;0;25;55;0;25;55;LEHMS;3;91.28;1997-12-10;10772;1998-01-07;Magazinweg 7;Frankfurt a.M.;Germany;Lehmanns Marktstand;60528;;2;1997-12-19
0;10773;17;33;39;0;33;39;0;33;39;0;33;39;ERNSH;1;96.43;1997-12-11;10773;1998-01-08;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-16
0.2;10773;31;70;12.5;0.2;70;12.5;0.2;70;12.5;0.2;70;12.5;ERNSH;1;96.43;1997-12-11;10773;1998-01-08;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-16
0.2;10773;75;7;7.75;0.2;7;7.75;0.2;7;7.75;0.2;7;7.75;ERNSH;1;96.43;1997-12-11;10773;1998-01-08;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-16
0.25;10774;31;2;12.5;0.25;2;12.5;0.25;2;12.5;0.25;2;12.5;FOLKO;4;48.2;1997-12-11;10774;1997-12-25;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;1;1997-12-12
0;10774;66;50;17;0;50;17;0;50;17;0;50;17;FOLKO;4;48.2;1997-12-11;10774;1997-12-25;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;1;1997-12-12
0;10775;10;6;31;0;6;31;0;6;31;0;6;31;THECR;7;20.25;1997-12-12;10775;1998-01-09;55 Grizzly Peak Rd.;Butte;USA;The Cracker Box;59801;MT;1;1997-12-26
0;10775;67;3;14;0;3;14;0;3;14;0;3;14;THECR;7;20.25;1997-12-12;10775;1998-01-09;55 Grizzly Peak Rd.;Butte;USA;The Cracker Box;59801;MT;1;1997-12-26
0.05;10776;31;16;12.5;0.05;16;12.5;0.05;16;12.5;0.05;16;12.5;ERNSH;1;351.53;1997-12-15;10776;1998-01-12;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-18
0.05;10776;42;12;14;0.05;12;14;0.05;12;14;0.05;12;14;ERNSH;1;351.53;1997-12-15;10776;1998-01-12;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-18
0.05;10776;45;27;9.5;0.05;27;9.5;0.05;27;9.5;0.05;27;9.5;ERNSH;1;351.53;1997-12-15;10776;1998-01-12;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-18
0.05;10776;51;120;53;0.05;120;53;0.05;120;53;0.05;120;53;ERNSH;1;351.53;1997-12-15;10776;1998-01-12;Kirchgasse 6;Graz;Austria;Ernst Handel;8010;;3;1997-12-18
0.2;10777;42;20;14;0.2;20;14;0.2;20;14;0.2;20;14;GOURL;7;3.01;1997-12-15;10777;1997-12-29;Av. Brasil, 442;Campinas;Brazil;Gourmet Lanchonetes;04876-786;SP;2;1998-01-21
0;10778;41;10;9.65;0;10;9.65;0;10;9.65;0;10;9.65;BERGS;3;6.79;1997-12-16;10778;1998-01-13;Berguvsvägen  8;Luleå;Sweden;Berglunds snabbköp;S-958 22;;1;1997-12-24
0;10779;16;20;17.45;0;20;17.45;0;20;17.45;0;20;17.45;MORGK;3;58.13;1997-12-16;10779;1998-01-13;Heerstr. 22;Leipzig;Germany;Morgenstern Gesundkost;04179;;2;1998-01-14
